Row_ID,Order_ID,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship_Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,City,Zip_Code,State,Region,Customer_Segment,Product_Category,Product_Sub-Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date
1309,9602,10/11/2012,Critical,16,36.23,0.02,Regular Air,-24.87,2.12,1.99,Hunter Lopez,Stoughton,2072,MA,East,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,12/11/2012
1310,9602,10/11/2012,Critical,15,1722.65,0.05,Delivery Truck,-399.67,114.98,51.42,Hunter Lopez,Waterbury,6710,Connecticut,East,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65,11/11/2012
1311,9606,27/07/2009,Not Specified,39,493.26,0.02,Regular Air,263.4,12.53,0.49,Darrin Martin,Altoona,16602,Pennsylvania,East,Small Business,Office Supplies,Labels,Round Specialty Laser Printer Labels,Small Box,0.38,27/07/2009
1312,9606,27/07/2009,Not Specified,37,192.15,0.07,Express Air,37.31,5.18,2.04,Darrin Martin,Altoona,16602,Pennsylvania,East,Small Business,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,29/07/2009
1313,9632,16/01/2012,Low,33,3633.03,0.09,Regular Air,1440.27,120.98,9.07,Andrew Roberts,Redmond,98052,Washington,West,Home Office,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,20/01/2012
1314,9635,13/04/2009,Critical,1,3.42,0.05,Regular Air,-2.91,1.88,1.49,Andy Reiter,Fort Lee,7024,New Jersey,East,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,15/04/2009
1315,9637,03/01/2009,Low,12,522.49,0.08,Regular Air,-236.43,43.22,16.71,Andy Reiter,Baton Rouge,70802,Louisiana,South,Corporate,Technology,Computer Peripherals,"Fellowes Mobile Numeric Keypad, Graphite",Small Box,0.66,05/01/2009
1316,9637,03/01/2009,Low,49,28359.4,0.05,Regular Air,14440.39,574.74,24.49,Andy Reiter,Baton Rouge,70802,Louisiana,South,Corporate,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,10/01/2009
1317,9637,03/01/2009,Low,12,123.76,0.04,Regular Air,32.44,10.14,2.27,Andy Reiter,Baton Rouge,70802,Louisiana,South,Corporate,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,07/01/2009
1318,9639,05/09/2010,Not Specified,47,1124.3,0.1,Delivery Truck,-335.22,25.98,14.36,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,07/09/2010
1319,9639,05/09/2010,Not Specified,11,43.57,0.09,Regular Air,6.7,4.13,0.99,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Office Supplies,Labels,Avery 491,Small Box,0.39,05/09/2010
1320,9639,05/09/2010,Not Specified,23,2610.894,0,Regular Air,516.19,125.99,5.63,Becky Pak,Oregon City,97045,Oregon,West,Corporate,Technology,Telephones and Communication,8290,Small Box,0.6,05/09/2010
1321,9664,07/04/2010,High,13,88.38,0.06,Regular Air,-64.95,6.48,8.4,Matthew Grinstein,Clovis,88101,New Mexico,West,Small Business,Office Supplies,Paper,Xerox 212,Small Box,0.37,10/04/2010
1322,9665,23/04/2009,Low,50,2348.66,0.02,Regular Air,921.41,46.89,5.1,Eugene Hildebrand,Cedar Park,78613,Texas,Central,Home Office,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,Medium Box,0.46,23/04/2009
1323,9665,23/04/2009,Low,19,2657.12,0.05,Delivery Truck,-373.09,140.98,36.09,Eugene Hildebrand,Cedar Park,78613,Texas,Central,Home Office,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Jumbo Box,0.77,25/04/2009
1324,9665,23/04/2009,Low,49,9579.62,0.1,Delivery Truck,-3465.07,212.6,110.2,Eugene Hildebrand,Cedar Park,78613,Texas,Central,Home Office,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.73,25/04/2009
1325,9668,06/09/2009,Low,10,42.67,0.06,Regular Air,-12.72,4.18,2.99,Christine Sundaresam,Saint Louis,63116,MO,Central,Small Business,Office Supplies,Binders and Binder Accessories,Avery® Durable Slant Ring Binders With Label Holder,Small Box,0.37,08/09/2009
1326,9669,22/04/2009,Medium,18,292.11,0.04,Express Air,-91.95,15.42,10.68,Christine Abelman,Rose Hill,24281,Virginia,South,Corporate,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,23/04/2009
1327,9671,12/09/2011,High,6,12.61,0.07,Regular Air,-4.9,1.88,1.49,Sung Shariari,Monroe,71203,Louisiana,South,Corporate,Office Supplies,Binders and Binder Accessories,Staples® General Use 3-Ring Binders,Small Box,0.37,14/09/2011
1328,9696,19/02/2011,Not Specified,15,110.15,0.02,Regular Air,13.91,6.75,2.99,Harold Dahlen,Pendleton,97801,Oregon,West,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones DublLock® D-Ring Binders,Small Box,0.35,21/02/2011
1329,9696,19/02/2011,Not Specified,13,3335.27,0.03,Delivery Truck,539.69,243.98,43.32,Harold Dahlen,Pendleton,97801,Oregon,West,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,21/02/2011
1330,9700,08/08/2011,Critical,35,106.06,0.08,Regular Air,-59.74,3.14,1.92,Sue Ann Reed,Oakland Park,33334,Florida,South,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,09/08/2011
1331,9701,27/02/2010,Low,8,103.75,0.01,Regular Air,25.13,12.97,1.49,Herbert Flentye,Euclid,44117,Ohio,East,Small Business,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Small Box,0.35,04/03/2010
1332,9701,27/02/2010,Low,9,855.865,0.04,Regular Air,-153.92,110.99,2.5,Herbert Flentye,Euclid,44117,Ohio,East,Small Business,Technology,Telephones and Communication,T18,Small Box,0.57,03/03/2010
1333,9733,17/03/2009,Not Specified,39,223.64,0.1,Regular Air,-90.26,5.98,5.35,Gene McClure,Camp Springs,20746,Maryland,East,Home Office,Office Supplies,Paper,Xerox 1947,Small Box,0.4,17/03/2009
1334,9761,22/01/2012,Not Specified,2,202.64,0.04,Delivery Truck,-221.62,90.97,14,Todd Boyes,Waukesha,53186,Wisconsin,Central,Small Business,Technology,Office Machines,Lexmark Z54se Color Inkjet Printer,Jumbo Drum,0.36,23/01/2012
1335,9761,22/01/2012,Not Specified,23,133.69,0.08,Regular Air,-92.23,5.98,7.15,Todd Boyes,Wausau,54401,Wisconsin,Central,Small Business,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Small Box,0.36,24/01/2012
1336,9762,03/01/2009,High,12,262.76,0.05,Regular Air,-146.05,20.98,21.2,Larry Tron,Draper,84020,Utah,West,Home Office,Furniture,Office Furnishings,36X48 HARDFLOOR CHAIRMAT,Medium Box,0.78,04/01/2009
1337,9763,13/08/2011,Medium,44,176.26,0.07,Regular Air,75.13,4.13,0.5,Alan Barnes,Springfield,62701,Illinois,Central,Corporate,Office Supplies,Labels,Avery 506,Small Box,0.39,16/08/2011
1338,9765,12/10/2012,Low,26,3505.6,0.03,Regular Air,1019.7,128.24,12.65,Rose O'Brian,Tulsa,74133,Oklahoma,Central,Home Office,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,Medium Box,,19/10/2012
1339,9792,23/07/2011,Low,14,84.09,0.02,Regular Air,-73.14,5.4,7.78,Sally Knutson,Sioux City,51106,Iowa,Central,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,23/07/2011
1340,9794,24/03/2012,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,Scott Cohen,Louisville,80027,Colorado,West,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Preferred Stainless Steel Scissors,Small Pack,0.56,25/03/2012
1341,9796,10/09/2010,Critical,29,1222.59,0.02,Regular Air,501.99,40.97,1.99,Alan Dominguez,Puyallup,98373,Washington,West,Corporate,Technology,Computer Peripherals,"TDK 4.7GB DVD-R Spindle, 15/Pack",Small Pack,0.42,11/09/2010
1342,9824,22/01/2011,Critical,39,1939.66,0.03,Express Air,540.67,48.92,4.5,Thomas Thornton,Escondido,92025,California,West,Consumer,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Small Box,0.59,24/01/2011
1343,9824,22/01/2011,Critical,5,21.56,0,Regular Air,2.75,4.13,0.5,Thomas Thornton,Escondido,92025,California,West,Consumer,Office Supplies,Labels,Avery 506,Small Box,0.39,24/01/2011
1344,9824,22/01/2011,Critical,43,115.81,0.1,Regular Air,-1.49,2.88,1.01,Thomas Thornton,Escondido,92025,California,West,Consumer,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,0.55,24/01/2011
1345,9826,22/03/2012,Medium,7,131.61,0.01,Regular Air,-7.3,17.48,1.99,Irene Maddox,Palm Coast,32137,Florida,South,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,24/03/2012
1346,9829,08/12/2011,Critical,23,750.39,0.04,Regular Air,133.71,30.98,11.63,Valerie Takahito,Taylors,29687,South Carolina,South,Consumer,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,09/12/2011
1347,9829,08/12/2011,Critical,4,18.46,0.06,Regular Air,-0.43,4.91,0.5,Valerie Takahito,Taylors,29687,South Carolina,South,Consumer,Office Supplies,Labels,Avery 508,Small Box,0.36,10/12/2011
1348,9857,11/05/2010,High,16,2366.18,0.1,Regular Air,703.8,162.93,19.99,Bruce Degenhardt,King of Prussia,19406,Pennsylvania,East,Home Office,Office Supplies,Envelopes,Multimedia Mailers,Small Box,0.39,13/05/2010
1349,9857,11/05/2010,High,49,675.71,0.06,Regular Air,-17.49,13.79,8.78,Bruce Degenhardt,King of Prussia,19406,Pennsylvania,East,Home Office,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,11/05/2010
1350,9857,11/05/2010,High,16,292.978,0.05,Regular Air,-93.61,20.99,3.3,Bruce Degenhardt,King of Prussia,19406,Pennsylvania,East,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,13/05/2010
1351,9857,11/05/2010,High,50,3615.8405,0.03,Regular Air,1861.35,85.99,3.3,Bruce Degenhardt,Mesa,85204,Arizona,West,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,13/05/2010
1352,9860,10/10/2010,Critical,43,319.69,0,Regular Air,-73.66,7.28,3.52,Kimberly Carter,Cedar Rapids,52402,Iowa,Central,Home Office,Technology,Computer Peripherals,"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack",Small Pack,0.68,11/10/2010
1353,9861,28/10/2012,Low,47,706.68,0.1,Regular Air,6.6,15.94,5.45,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,01/11/2012
1354,9863,04/09/2011,Critical,18,33.96,0,Regular Air,0.1,1.76,0.7,Sean Christensen,Neenah,54956,Wisconsin,Central,Home Office,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,06/09/2011
1355,9888,12/09/2009,Low,48,8374.132,0.06,Regular Air,2568.1,205.99,8.99,Adam Shillingsburg,Grants Pass,97526,Oregon,West,Corporate,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,19/09/2009
1356,9892,16/07/2012,Medium,50,1406.64,0.02,Regular Air,424.36,27.18,8.23,Kelly Williams,Emporia,66801,Kansas,Central,Corporate,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White",Small Box,0.38,17/07/2012
1357,9893,16/08/2009,Medium,1,192.49,0.02,Delivery Truck,-98.3,160.98,30,Edward Nazzal,The Colony,75056,Texas,Central,Home Office,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,19/08/2009
1358,9894,18/03/2009,High,16,5403.75,0.08,Delivery Truck,103.83,355.98,58.92,Eric Barreto,Sudbury,1776,MA,East,Small Business,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,20/03/2009
1359,9895,20/04/2010,Low,9,54.79,0.05,Regular Air,-6.82,5.85,2.27,Adam Bellavance,Great Falls,59405,Montana,West,Small Business,Office Supplies,Pens & Art Supplies,"Dixon My First Ticonderoga Pencil, #2",Wrap Bag,0.56,24/04/2010
1360,9921,14/05/2011,Low,23,356.09,0.05,Regular Air,155.82,15.67,1.39,Amy Hunt,Kingsport,37664,Tennessee,South,Home Office,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,14/05/2011
1361,9922,03/04/2011,Not Specified,26,1075.91,0.03,Regular Air,34.42,39.98,7.12,Jack O'Briant,Biloxi,39530,Mississippi,South,Consumer,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,04/04/2011
1362,9922,03/04/2011,Not Specified,21,1176.859,0.03,Regular Air,137.86,65.99,3.99,Jack O'Briant,Biloxi,39530,Mississippi,South,Consumer,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,04/04/2011
1363,9922,03/04/2011,Not Specified,24,6408.3,0.1,Delivery Truck,539.54,280.98,35.67,Jack O'Briant,Woodbury,55125,Minnesota,Central,Consumer,Furniture,Tables,Global Adaptabilities™ Conference Tables,Jumbo Box,0.66,04/04/2011
1364,9923,05/10/2009,High,27,63.71,0.01,Regular Air,-96.03,2.08,5.33,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,05/10/2009
1365,9923,05/10/2009,High,14,5388.8,0.03,Delivery Truck,-115.08,370.98,99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Jumbo Drum,0.65,06/10/2009
1366,9925,30/01/2012,Critical,43,1751.68,0.1,Express Air,771.83,41.94,2.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Small Box,0.35,02/02/2012
1367,9925,30/01/2012,Critical,17,86.47,0.07,Regular Air,-9.35,5.28,2.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones 1"" Hanging DublLock® Ring Binders",Small Box,0.37,01/02/2012
1368,9925,30/01/2012,Critical,31,684.5,0.02,Regular Air,-27.99,21.38,8.99,Chad Sievert,Saint Paul,55106,Minnesota,Central,Corporate,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Pack,0.59,01/02/2012
1369,9926,11/10/2009,High,25,158.83,0,Regular Air,-56.97,5.77,5.92,Mick Hernandez,Medina,44256,Ohio,East,Home Office,Furniture,Office Furnishings,DAX Cubicle Frames - 8x10,Medium Box,0.55,13/10/2009
1370,9927,16/08/2011,High,32,4655.07,0,Delivery Truck,-270.63,140.98,53.48,Grant Carroll,Crystal Lake,60014,Illinois,Central,Corporate,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Jumbo Box,0.65,17/08/2011
1371,9927,16/08/2011,High,44,10087.6,0.01,Regular Air,3387.35,218.08,18.06,Grant Carroll,Crystal Lake,60014,Illinois,Central,Corporate,Furniture,Chairs & Chairmats,"Lifetime Advantage™ Folding Chairs, 4/Carton",Large Box,0.57,17/08/2011
1372,9927,16/08/2011,High,34,1608.08,0.09,Express Air,-82.16,50.98,6.5,Grant Carroll,Crystal Lake,60014,Illinois,Central,Corporate,Technology,Computer Peripherals,Microsoft Natural Multimedia Keyboard,Small Box,0.73,17/08/2011
1373,9952,01/05/2012,High,47,7890.89,0.01,Express Air,-771.09,167.27,35,Maribeth Dona,Fairfax,20151,Virginia,South,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,0.85,03/05/2012
1374,9954,19/06/2009,Not Specified,36,10122.72,0.07,Delivery Truck,-381.16,280.98,57,Thais Sissman,Ponte Vedra Beach,32004,Florida,South,Corporate,Furniture,Chairs & Chairmats,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Jumbo Drum,0.78,20/06/2009
1375,9954,19/06/2009,Not Specified,39,203.6,0,Regular Air,-166.44,4.98,7.44,Thais Sissman,Ponte Vedra Beach,32004,Florida,South,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,0.36,21/06/2009
1376,9954,19/06/2009,Not Specified,30,115.81,0.1,Regular Air,22.06,3.98,0.83,Thais Sissman,Ponte Vedra Beach,32004,Florida,South,Corporate,Office Supplies,Pens & Art Supplies,Fluorescent Highlighters by Dixon,Wrap Bag,0.51,21/06/2009
1377,9955,04/09/2011,Critical,37,2912.015,0.09,Regular Air,698.17,95.99,4.9,Liz Pelletier,Elk Plain,98387,Washington,West,Corporate,Technology,Telephones and Communication,T60,Small Box,0.56,06/09/2011
1378,9957,30/11/2010,Not Specified,31,74.75,0.06,Express Air,-115.43,2.28,5.2,Suzanne McNair,Shreveport,71109,Louisiana,South,Corporate,Office Supplies,Pens & Art Supplies,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",Wrap Bag,0.41,01/12/2010
1379,9985,07/08/2010,Low,12,81.9,0.08,Regular Air,-23.52,6.68,5.2,Raymond Book,Bellevue,98006,Washington,West,Consumer,Office Supplies,Paper,Xerox 1977,Small Box,0.37,07/08/2010
1380,10022,04/03/2009,Low,1,12.18,0.06,Regular Air,-3.88,10.14,2.27,Delfina Latchford,Buffalo Grove,60089,Illinois,Central,Small Business,Office Supplies,Paper,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",Wrap Bag,0.36,04/03/2009
1381,10048,15/05/2009,Not Specified,46,3197.45,0.08,Regular Air,97.16,73.98,4,Sonia Sunley,Garden City,67846,Kansas,Central,Corporate,Technology,Computer Peripherals,Keytronic 105-Key Spanish Keyboard,Small Box,0.77,18/05/2009
1382,10048,15/05/2009,Not Specified,21,78.57,0.02,Regular Air,-20.65,3.68,1.32,Sonia Sunley,Garden City,67846,Kansas,Central,Corporate,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,17/05/2009
1383,10052,07/09/2009,Not Specified,16,95.9,0.07,Regular Air,19.57,6.08,0.91,Dan Campbell,Goleta,93117,California,West,Corporate,Office Supplies,Pens & Art Supplies,Zebra Zazzle Fluorescent Highlighters,Wrap Bag,0.51,08/09/2009
1384,10052,07/09/2009,Not Specified,28,517.91,0.08,Regular Air,107.11,19.9,5.29,Dan Campbell,Hacienda Heights,91745,California,West,Corporate,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Medium Box,0.4,09/09/2009
1385,10052,07/09/2009,Not Specified,46,162.28,0.02,Regular Air,-216.15,3.36,6.27,Dan Campbell,Hacienda Heights,91745,California,West,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,Small Box,0.4,09/09/2009
1386,10053,10/01/2012,High,31,162.58,0,Regular Air,-109.86,4.89,4.93,Craig Molinari,Nashville,37211,Tennessee,South,Small Business,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",Small Pack,0.66,13/01/2012
1387,10053,10/01/2012,High,44,6815.23,0,Delivery Truck,-196.07,150.98,39.25,Craig Molinari,Nashville,37211,Tennessee,South,Small Business,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,0.75,12/01/2012
1388,10054,28/04/2011,High,2,203.3,0.08,Regular Air,148.25,79.52,48.2,Helen Wasserman,Dundalk,21222,Maryland,East,Home Office,Furniture,Office Furnishings,Eldon Cleatmat Plus™ Chair Mats for High Pile Carpets,Medium Box,0.74,30/04/2011
1389,10054,28/04/2011,High,2,196.8515,0.09,Regular Air,-606.6,125.99,5.99,Helen Wasserman,Dundalk,21222,Maryland,East,Home Office,Technology,Telephones and Communication,i600,Small Box,0.56,28/04/2011
1390,10080,12/02/2010,Low,20,637.04,0,Regular Air,-26.83,30.73,4,Grant Thornton,Moreno Valley,92553,California,West,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,19/02/2010
1391,10081,07/08/2010,Not Specified,49,1058.43,0.02,Regular Air,245,20.28,6.68,Sanjit Engle,Hialeah,33012,Florida,South,Home Office,Furniture,Office Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",Small Box,0.53,08/08/2010
1392,10114,08/02/2010,Critical,39,147.88,0,Regular Air,-142.91,3.58,5.47,Michael Paige,Keene,3431,New Hampshire,East,Small Business,Office Supplies,Binders and Binder Accessories,Avery Poly Binder Pockets,Small Box,0.37,10/02/2010
1393,10117,16/11/2010,Medium,6,64.37,0.07,Express Air,-6.96,8.85,5.6,Brian Stugart,Manteca,95336,California,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,17/11/2010
1394,10117,16/11/2010,Medium,10,4588.55,0.01,Regular Air,-266.62,449.99,24.49,Brian Stugart,Manteca,95336,California,West,Consumer,Technology,Copiers and Fax,Canon PC940 Copier,Large Box,0.52,18/11/2010
1395,10144,02/01/2011,Critical,16,5403.75,0.08,Delivery Truck,103.83,355.98,58.92,Sonia Sunley,Hutchinson,67501,Kansas,Central,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,04/01/2011
1396,10144,02/01/2011,Critical,1,192.49,0.02,Delivery Truck,-98.3,160.98,30,Sonia Sunley,Hutchinson,67501,Kansas,Central,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,04/01/2011
